gene	group	gene_id	gene_description	tf_family
Cvig_LOC111121115	7	111121115	phytanoyl-CoA dioxygenase domain-containing protein 1-like && - && PF05721:Phytanoyl-CoA dioxygenase (PhyH)	PhyH
Cvig_LOC111122255	7	111122255	phytanoyl-CoA dioxygenase domain-containing protein 1-like && sp|P57093|PAHX_RAT Phytanoyl-CoA dioxygenase, peroxisomal OS=Rattus norvegicus OX=10116 GN=Phyh PE=1 SV=2 && PF05721:Phytanoyl-CoA dioxygenase (PhyH)	PhyH
Cvig_LOC111121271	7	111121271	prostaglandin E2 receptor EP4 subtype-like && - && PF00001:7 transmembrane receptor (rhodopsin family)	7tm_1
Cvig_LOC111099064	7	111099064	poly(U)-specific endoribonuclease-like && sp|A1L237|ENDUA_DANRE Poly(U)-specific endoribonuclease-A OS=Danio rerio OX=7955 GN=endoua PE=2 SV=1 && PF09412:Endoribonuclease XendoU|PF01033:Somatomedin B domain	Somatomedin_B
Cvig_LOC111111610	7	111111610	perlucin-like protein && - && PF00059:Lectin C-type domain	Lectin_C
Cvig_LOC111131407	7	111131407	poly(U)-specific endoribonuclease-like && sp|A8E627|ENDUD_XENLA Poly(U)-specific endoribonuclease-D OS=Xenopus laevis OX=8355 GN=endou-d PE=2 SV=1 && PF09412:Endoribonuclease XendoU|PF01033:Somatomedin B domain	Somatomedin_B
Cvig_LOC111121866	7	111121866	uncharacterized LOC111121866%2C transcript variant X1 && - && -	""
Cvig_LOC111138307	7	111138307	uncharacterized LOC111138307 && - && PF16041:Domain of unknown function (DUF4793)|PF16040:Domain of unknown function (DUF4792)	""
Cvig_LOC111129626	7	111129626	glutathione-specific gamma-glutamylcyclotransferase 1-like && - && PF04752:ChaC-like protein	ChaC
Cvig_novel.630	7	novel.630	""	""
Cvig_LOC111121079	7	111121079	uncharacterized LOC111121079 && - && PF12640:UPF0489 domain	""
Cvig_novel.1383	7	novel.1383	""	""
Cvig_LOC111129836	7	111129836	uncharacterized protein DDB_G0290685-like%2C transcript variant X1 && - && -	""
Cvig_LOC111137705	7	111137705	uncharacterized LOC111137705%2C transcript variant X1 && - && -	""
Cvig_novel.755	7	novel.755	""	""
Cvig_LOC111102435	7	111102435	uncharacterized LOC111102435%2C transcript variant X1 && - && -	""
Cvig_novel.1225	7	novel.1225	""	""
Cvig_LOC111103610	7	111103610	uncharacterized LOC111103610 && - && -	""
Cvig_LOC111102731	7	111102731	uncharacterized LOC111102731 && sp|Q86Z23|C1QL4_HUMAN Complement C1q-like protein 4 OS=Homo sapiens OX=9606 GN=C1QL4 PE=1 SV=1 && PF00386:C1q domain	""
Cvig_LOC111127284	7	111127284	uncharacterized LOC111127284 && - && -	""
Cvig_novel.719	7	novel.719	""	""
Cvig_LOC111116809	7	111116809	cysteine dioxygenase type 1-like && sp|P60334|CDO1_MOUSE Cysteine dioxygenase type 1 OS=Mus musculus OX=10090 GN=Cdo1 PE=1 SV=1 && PF05995:Cysteine dioxygenase type I	""
Cvig_LOC111102028	7	111102028	uncharacterized LOC111102028 && - && -	""
Cvig_LOC111114600	7	111114600	cysteine dioxygenase type 1-like && sp|P60334|CDO1_MOUSE Cysteine dioxygenase type 1 OS=Mus musculus OX=10090 GN=Cdo1 PE=1 SV=1 && PF05995:Cysteine dioxygenase type I	""
Cvig_LOC111129822	7	111129822	glutathione-specific gamma-glutamylcyclotransferase 1-like && - && PF04752:ChaC-like protein	ChaC
Cvig_LOC111114630	7	111114630	cysteine dioxygenase type 1-like && sp|Q3SZU4|CDO1_BOVIN Cysteine dioxygenase type 1 OS=Bos taurus OX=9913 GN=CDO1 PE=2 SV=1 && PF05995:Cysteine dioxygenase type I	""
Cvig_LOC111114586	7	111114586	cysteine dioxygenase type 1-like%2C transcript variant X2 && sp|P60334|CDO1_MOUSE Cysteine dioxygenase type 1 OS=Mus musculus OX=10090 GN=Cdo1 PE=1 SV=1 && PF05995:Cysteine dioxygenase type I	""
Cvig_LOC111115384	7	111115384	cysteine dioxygenase type 1-like && sp|Q3SZU4|CDO1_BOVIN Cysteine dioxygenase type 1 OS=Bos taurus OX=9913 GN=CDO1 PE=2 SV=1 && PF05995:Cysteine dioxygenase type I	""
Cvig_LOC111117140	7	111117140	cysteine dioxygenase type 1-like && sp|P60334|CDO1_MOUSE Cysteine dioxygenase type 1 OS=Mus musculus OX=10090 GN=Cdo1 PE=1 SV=1 && PF05995:Cysteine dioxygenase type I	""
Cvig_LOC111130924	7	111130924	basic leucine zipper transcriptional factor ATF-like 3 && - && PF00170:bZIP transcription factor	bZIP_1
Cvig_novel.1153	7	novel.1153	""	""
Cvig_LOC111102776	7	111102776	uncharacterized LOC111102776%2C transcript variant X2 && - && -	""
Cvig_LOC111119575	7	111119575	uncharacterized LOC111119575 && - && -	""
Cvig_LOC111103584	7	111103584	uncharacterized LOC111103584%2C transcript variant X1 && - && PF00017:SH2 domain	SH2
Cvig_LOC111120793	7	111120793	myosin-G heavy chain-like%2C transcript variant X2 && - && PF00059:Lectin C-type domain	Lectin_C
Cvig_LOC111099477	7	111099477	uncharacterized LOC111099477 && sp|P23352|KALM_HUMAN Anosmin-1 OS=Homo sapiens OX=9606 GN=ANOS1 PE=1 SV=3 && PF00095:WAP-type (Whey Acidic Protein) 'four-disulfide core'|PF01390:SEA domain	""
Cvig_LOC111127886	7	111127886	vesicular glutamate transporter 2.2-like && sp|Q5W8I7|VGL2B_DANRE Vesicular glutamate transporter 2.2 OS=Danio rerio OX=7955 GN=slc17a6a PE=2 SV=1 && PF07690:Major Facilitator Superfamily	MFS_1
Cvig_LOC111108307	7	111108307	5-aminolevulinate synthase%2C nonspecific%2C mitochondrial-like%2C transcript variant X1 && sp|P13196|HEM1_HUMAN 5-aminolevulinate synthase, nonspecific, mitochondrial OS=Homo sapiens OX=9606 GN=ALAS1 PE=1 SV=2 && PF00155:Aminotransferase class I and II	Aminotran_1_2
Cvig_LOC111137431	7	111137431	- && sp|A7Y2X0|SC6A5_XENLA Sodium- and chloride-dependent glycine transporter 2 OS=Xenopus laevis OX=8355 GN=slc6a5 PE=2 SV=1 && PF00209:Sodium:neurotransmitter symporter family	SNF
Cvig_LOC111124848	7	111124848	Krueppel-like factor 5 && sp|Q13887|KLF5_HUMAN Krueppel-like factor 5 OS=Homo sapiens OX=9606 GN=KLF5 PE=1 SV=2 && -	""
Cvig_LOC111129335	7	111129335	protein Smaug homolog 1-like%2C transcript variant X2 && sp|Q8CBY1|SMAG1_MOUSE Protein Smaug homolog 1 OS=Mus musculus OX=10090 GN=Samd4a PE=1 SV=2 && PF00536:SAM domain (Sterile alpha motif)	SAM_1
Cvig_LOC111123850	7	111123850	uncharacterized protein C1orf112 homolog%2C transcript variant X1 && - && PF14868:Domain of unknown function (DUF4487)	""
Cvig_novel.224	7	novel.224	""	""
Cvig_LOC111122178	7	111122178	dual specificity mitogen-activated protein kinase kinase 6-like%2C transcript variant X3 && sp|Q9DGE0|MP2K6_DANRE Dual specificity mitogen-activated protein kinase kinase 6 OS=Danio rerio OX=7955 GN=map2k6 PE=1 SV=2 && PF00069:Protein kinase domain	Pkinase
Cvig_LOC111118997	7	111118997	uncharacterized LOC111118997 && - && -	""
Cvig_LOC111130024	7	111130024	collagen alpha-1(XII) chain-like && sp|Q96P44|COLA1_HUMAN Collagen alpha-1(XXI) chain OS=Homo sapiens OX=9606 GN=COL21A1 PE=2 SV=1 && PF00092:von Willebrand factor type A domain	VWA
Cvig_LOC111101451	7	111101451	steroid 17-alpha-hydroxylase/17%2C20 lyase-like && sp|O73853|CP17A_ICTPU Steroid 17-alpha-hydroxylase/17,20 lyase OS=Ictalurus punctatus OX=7998 GN=cyp17a1 PE=2 SV=1 && PF00067:Cytochrome P450	p450
Cvig_LOC111101403	7	111101403	steroid 17-alpha-hydroxylase/17%2C20 lyase-like && sp|O57525|CP17A_RANDY Steroid 17-alpha-hydroxylase/17,20 lyase OS=Rana dybowskii OX=71582 GN=CYP17A1 PE=2 SV=1 && PF00067:Cytochrome P450	p450
Cvig_LOC111109787	7	111109787	uncharacterized LOC111109787 && - && -	""
Cvig_LOC111133395	7	111133395	AAC-rich mRNA clone AAC4 protein-like && - && -	""
Cvig_LOC111132183	7	111132183	dual specificity protein phosphatase 1-like && sp|Q13115|DUS4_HUMAN Dual specificity protein phosphatase 4 OS=Homo sapiens OX=9606 GN=DUSP4 PE=1 SV=1 && PF00782:Dual specificity phosphatase, catalytic domain|PF00581:Rhodanese-like domain	DSPc
Cvig_LOC111099176	7	111099176	zwei Ig domain protein zig-4-like && sp|G5ECB1|ZIG4_CAEEL Zwei Ig domain protein zig-4 OS=Caenorhabditis elegans OX=6239 GN=zig-4 PE=2 SV=1 && PF07679:Immunoglobulin I-set domain|PF13927:Immunoglobulin domain	I-set
Cvig_LOC111099473	7	111099473	uncharacterized LOC111099473 && - && PF06083:Interleukin-17	""
Cvig_LOC111120601	7	111120601	uncharacterized LOC111120601 && sp|O95931|CBX7_HUMAN Chromobox protein homolog 7 OS=Homo sapiens OX=9606 GN=CBX7 PE=1 SV=1 && PF17218:CBX family C-terminal motif|PF00385:Chromo (CHRromatin Organisation MOdifier) domain	Chromo
Cvig_LOC111128578	7	111128578	cholecystokinin receptor type A-like && - && PF00001:7 transmembrane receptor (rhodopsin family)	7tm_1
Cvig_LOC111114939	7	111114939	myeloid differentiation primary response protein MyD88-like && - && -	""
Cvig_LOC111132817	7	111132817	uncharacterized LOC111132817 && - && -	""
Cvig_LOC111106073	7	111106073	ankyrin repeat and protein kinase domain-containing protein 1-like && - && PF12796:Ankyrin repeats (3 copies)	""
Cvig_LOC111137650	7	111137650	myeloid differentiation primary response protein MyD88-like%2C transcript variant X1 && sp|Q5XJ85|MYD88_DANRE Myeloid differentiation primary response protein MyD88 OS=Danio rerio OX=7955 GN=myd88 PE=2 SV=2 && PF13676:TIR domain	""
Cvig_LOC111129329	7	111129329	uncharacterized LOC111129329 && - && PF00170:bZIP transcription factor	bZIP_1
Cvig_LOC111099057	7	111099057	uncharacterized LOC111099057 && - && PF06083:Interleukin-17	""
Cvig_LOC111120363	7	111120363	uncharacterized LOC111120363%2C transcript variant X1 && - && -	""
Cvig_LOC111119300	7	111119300	uncharacterized LOC111119300 && - && PF06083:Interleukin-17	""
Cvig_LOC111130707	7	111130707	anti-apoptotic protein NR13-like && sp|O02703|BAX_BOVIN Apoptosis regulator BAX OS=Bos taurus OX=9913 GN=BAX PE=2 SV=1 && PF00452:Apoptosis regulator proteins, Bcl-2 family	""
Cvig_LOC111116004	7	111116004	uncharacterized LOC111116004 && - && PF06083:Interleukin-17	""
Cvig_LOC111132520	7	111132520	uncharacterized LOC111132520 && - && -	""
Cvig_LOC111133659	7	111133659	uncharacterized LOC111133659%2C transcript variant X2 && - && -	""
Cvig_LOC111125111	7	111125111	uncharacterized LOC111125111 && sp|Q03601|NHL1_CAEEL RING finger protein nhl-1 OS=Caenorhabditis elegans OX=6239 GN=nhl-1 PE=1 SV=2 && PF13920:Zinc finger, C3HC4 type (RING finger)	""
Cvig_LOC111099422	7	111099422	uncharacterized LOC111099422 && - && -	""
Cvig_novel.1086	7	novel.1086	- && P35072.1 RecName: Full=Transposable element Tcb1 transposase; AltName: Full=Transposable element Barney transposase && -	""
Cvig_LOC111104261	7	111104261	putative ferric-chelate reductase 1 && sp|Q6INU7|FRRS1_XENLA Putative ferric-chelate reductase 1 OS=Xenopus laevis OX=8355 GN=frrs1 PE=2 SV=1 && PF02014:Reeler domain|PF03351:DOMON domain	""
Cvig_LOC111126151	7	111126151	ankycorbin-like && - && PF00023:Ankyrin repeat|PF12796:Ankyrin repeats (3 copies)	Ank
Cvig_LOC111137171	7	111137171	XK-related protein 6-like%2C transcript variant X1 && sp|Q5GH73|XKR6_HUMAN XK-related protein 6 OS=Homo sapiens OX=9606 GN=XKR6 PE=2 SV=1 && PF09815:XK-related protein	""
Cvig_LOC111134185	7	111134185	uncharacterized LOC111134185 && - && PF00229:TNF(Tumour Necrosis Factor) family	""
Cvig_LOC111119705	7	111119705	synaptobrevin-1-like%2C transcript variant X1 && - && PF00957:Synaptobrevin	""
Cvig_LOC111129356	7	111129356	ceramide kinase-like && sp|Q8TCT0|CERK1_HUMAN Ceramide kinase OS=Homo sapiens OX=9606 GN=CERK PE=1 SV=1 && PF00781:Diacylglycerol kinase catalytic domain	""
Cvig_LOC111125021	7	111125021	E3 ubiquitin-protein ligase MYCBP2-like && sp|O75592|MYCB2_HUMAN E3 ubiquitin-protein ligase MYCBP2 OS=Homo sapiens OX=9606 GN=MYCBP2 PE=1 SV=4 && PF13639:Ring finger domain	""
Cvig_LOC111106284	7	111106284	tryptase-2-like && sp|Q91Y47|FA11_MOUSE Coagulation factor XI OS=Mus musculus OX=10090 GN=F11 PE=2 SV=2 && PF00089:Trypsin	Trypsin
Cvig_LOC111120495	7	111120495	L-threonine 3-dehydrogenase%2C mitochondrial-like%2C transcript variant X1 && sp|Q2KIR8|TDH_BOVIN L-threonine 3-dehydrogenase, mitochondrial OS=Bos taurus OX=9913 GN=TDH PE=2 SV=1 && PF01370:NAD dependent epimerase/dehydratase family	Epimerase
Cvig_novel.900	7	novel.900	""	""
Cvig_LOC111120424	7	111120424	NFX1-type zinc finger-containing protein 1-like && sp|Q8R151|ZNFX1_MOUSE NFX1-type zinc finger-containing protein 1 OS=Mus musculus OX=10090 GN=Znfx1 PE=1 SV=3 && PF13086:AAA domain|PF13087:AAA domain	""
Cvig_LOC111112011	7	111112011	proteoglycan 4-like%2C transcript variant X3 && - && PF03281:Mab-21 protein	""
Cvig_LOC111128133	7	111128133	sacsin-like%2C transcript variant X1 && sp|Q9NZJ4|SACS_HUMAN Sacsin OS=Homo sapiens OX=9606 GN=SACS PE=1 SV=2 && PF05168:HEPN domain	""
Cvig_LOC111118954	7	111118954	- && sp|Q9NZJ4|SACS_HUMAN Sacsin OS=Homo sapiens OX=9606 GN=SACS PE=1 SV=2 && -	""
Cvig_LOC111120792	7	111120792	uncharacterized LOC111120792 && - && PF12796:Ankyrin repeats (3 copies)	""
Cvig_LOC111111422	7	111111422	laccase-5-like && sp|P38993|FET3_YEAST Iron transport multicopper oxidase FET3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FET3 PE=1 SV=2 && PF07731:Multicopper oxidase|PF00394:Multicopper oxidase|PF07732:Multicopper oxidase	""
Cvig_LOC111108770	7	111108770	interferon-induced protein 44-like%2C transcript variant X1 && sp|P27473|IFI44_PANTR Interferon-induced protein 44 OS=Pan troglodytes OX=9598 GN=IFI44 PE=1 SV=1 && PF07534:TLD	""
Cvig_LOC111121812	7	111121812	NFX1-type zinc finger-containing protein 1-like && sp|Q8R151|ZNFX1_MOUSE NFX1-type zinc finger-containing protein 1 OS=Mus musculus OX=10090 GN=Znfx1 PE=1 SV=3 && PF13086:AAA domain|PF13087:AAA domain	""
Cvig_LOC111100894	7	111100894	putative inhibitor of apoptosis%2C transcript variant X2 && sp|Q13489|BIRC3_HUMAN Baculoviral IAP repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=BIRC3 PE=1 SV=2 && PF00653:Inhibitor of Apoptosis domain|PF13920:Zinc finger, C3HC4 type (RING finger)	BIR
Cvig_LOC111099860	7	111099860	uncharacterized LOC111099860 && - && -	""
Cvig_LOC111103901	7	111103901	uncharacterized protein DDB_G0283697-like%2C transcript variant X1 && - && -	""
Cvig_LOC111103381	7	111103381	myb-like protein X%2C transcript variant X1 && - && -	""
Cvig_LOC111103837	7	111103837	uncharacterized LOC111103837 && - && -	""
Cvig_LOC111122148	7	111122148	citron Rho-interacting kinase-like && - && PF13923:Zinc finger, C3HC4 type (RING finger)	""
Cvig_LOC111103838	7	111103838	uncharacterized LOC111103838%2C transcript variant X2 && - && -	""
Cvig_LOC111103383	7	111103383	myb-like protein X && - && -	""
Cvig_novel.2121	7	novel.2121	""	""
Cvig_LOC111118360	7	111118360	NFX1-type zinc finger-containing protein 1-like && sp|Q8R151|ZNFX1_MOUSE NFX1-type zinc finger-containing protein 1 OS=Mus musculus OX=10090 GN=Znfx1 PE=1 SV=3 && PF13087:AAA domain|PF13086:AAA domain	""
Cvig_LOC111132399	7	111132399	deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like && sp|Q6INN8|SAMH1_XENLA Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Xenopus laevis OX=8355 GN=samhd1 PE=1 SV=2 && -	""
Cvig_LOC111100495	7	111100495	uncharacterized LOC111100495 && - && -	""
Cvig_LOC111123873	7	111123873	uncharacterized LOC111123873 && - && -	""
Cvig_LOC111099865	7	111099865	myeloperoxidase-like && sp|Q1ENI8|PXDN1_CAEEL Peroxidasin homolog pxn-1 OS=Caenorhabditis elegans OX=6239 GN=pxn-1 PE=1 SV=1 && PF03098:Animal haem peroxidase	An_peroxidase
Cvig_LOC111107802	7	111107802	protein dachsous-like && sp|Q99PF4|CAD23_MOUSE Cadherin-23 OS=Mus musculus OX=10090 GN=Cdh23 PE=1 SV=2 && PF00028:Cadherin domain	Cadherin
Cvig_LOC111118685	7	111118685	uncharacterized LOC111118685%2C transcript variant X2 && - && -	""
Cvig_LOC111101727	7	111101727	uncharacterized LOC111101727%2C transcript variant X1 && - && -	""
Cvig_LOC111132035	7	111132035	MAP kinase-activated protein kinase 5-like && sp|Q8IW41|MAPK5_HUMAN MAP kinase-activated protein kinase 5 OS=Homo sapiens OX=9606 GN=MAPKAPK5 PE=1 SV=2 && PF00069:Protein kinase domain	Pkinase
Cvig_LOC111121138	7	111121138	myosin-G heavy chain-like%2C transcript variant X1 && - && PF00059:Lectin C-type domain	Lectin_C
Cvig_LOC111138383	7	111138383	uncharacterized LOC111138383 && - && -	""
Cvig_LOC111137628	7	111137628	uncharacterized LOC111137628 && - && PF03281:Mab-21 protein	""
Cvig_LOC111101016	7	111101016	putative inhibitor of apoptosis%2C transcript variant X1 && sp|Q13489|BIRC3_HUMAN Baculoviral IAP repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=BIRC3 PE=1 SV=2 && PF00653:Inhibitor of Apoptosis domain|PF13920:Zinc finger, C3HC4 type (RING finger)	BIR
Cvig_LOC111099062	7	111099062	MAP kinase-activated protein kinase 5-like && sp|Q8IW41|MAPK5_HUMAN MAP kinase-activated protein kinase 5 OS=Homo sapiens OX=9606 GN=MAPKAPK5 PE=1 SV=2 && PF00069:Protein kinase domain	Pkinase
Cvig_LOC111120662	7	111120662	E3 ubiquitin-protein ligase ZNF598-like && sp|Q6PFK1|ZN598_DANRE E3 ubiquitin-protein ligase ZNF598 OS=Danio rerio OX=7955 GN=znf598 PE=1 SV=2 && -	""
Cvig_LOC111112013	7	111112013	cyclic GMP-AMP synthase-like%2C transcript variant X5 && - && PF03281:Mab-21 protein	""
Cvig_LOC111127861	7	111127861	uncharacterized LOC111127861 && - && PF03281:Mab-21 protein	""
Cvig_novel.452	7	novel.452	""	""
Cvig_LOC111125730	7	111125730	furin-like protease kpc-1 && sp|P26016|FUR11_DROME Furin-like protease 1, isoforms 1/1-X/2 OS=Drosophila melanogaster OX=7227 GN=Fur1 PE=2 SV=2 && PF00082:Subtilase family|PF01483:Proprotein convertase P-domain	Peptidase_S8
Cvig_LOC111127527	7	111127527	heat shock 70 kDa protein 12B-like && sp|O43301|HS12A_HUMAN Heat shock 70 kDa protein 12A OS=Homo sapiens OX=9606 GN=HSPA12A PE=1 SV=2 && PF00012:Hsp70 protein	HSP70
Cvig_LOC111117615	7	111117615	uncharacterized LOC111117615 && - && -	""
Cvig_LOC111113357	7	111113357	inositol hexakisphosphate kinase 1-like%2C transcript variant X5 && sp|Q8BWD2|IP6K3_MOUSE Inositol hexakisphosphate kinase 3 OS=Mus musculus OX=10090 GN=Ip6k3 PE=2 SV=1 && PF03770:Inositol polyphosphate kinase	""
Cvig_LOC111114200	7	111114200	piggyBac transposable element-derived protein 4-like && sp|Q96DM1|PGBD4_HUMAN PiggyBac transposable element-derived protein 4 OS=Homo sapiens OX=9606 GN=PGBD4 PE=2 SV=3 && PF13843:Transposase IS4	""
Cvig_LOC111134311	7	111134311	uncharacterized LOC111134311%2C transcript variant X2 && sp|F4JTS8|NOV_ARATH Protein NO VEIN OS=Arabidopsis thaliana OX=3702 GN=NOV PE=1 SV=1 && PF13020:Domain of unknown function (DUF3883)	""
Cvig_LOC111136663	7	111136663	TPR and ankyrin repeat-containing protein 1-like%2C transcript variant X1 && sp|O15050|TRNK1_HUMAN TPR and ankyrin repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=TRANK1 PE=2 SV=4 && PF00580:UvrD/REP helicase N-terminal domain	UvrD-helicase
Cvig_LOC111114537	7	111114537	sperm-associated antigen 1-like && sp|Q80ZX8|SPAG1_MOUSE Sperm-associated antigen 1 OS=Mus musculus OX=10090 GN=Spag1 PE=1 SV=1 && PF13877:Potential Monad-binding region of RPAP3	""
Cvig_LOC111128435	7	111128435	uncharacterized LOC111128435 && sp|Q86TN4|TRPT1_HUMAN tRNA 2'-phosphotransferase 1 OS=Homo sapiens OX=9606 GN=TRPT1 PE=1 SV=2 && PF01885:RNA 2'-phosphotransferase, Tpt1 / KptA family	""
Cvig_LOC111127160	7	111127160	TPR and ankyrin repeat-containing protein 1-like%2C transcript variant X1 && sp|O15050|TRNK1_HUMAN TPR and ankyrin repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=TRANK1 PE=2 SV=4 && PF00580:UvrD/REP helicase N-terminal domain	UvrD-helicase
Cvig_novel.153	7	novel.153	""	""
Cvig_LOC111104065	7	111104065	interferon-induced helicase C domain-containing protein 1-like && sp|Q8R5F7|IFIH1_MOUSE Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ifih1 PE=1 SV=1 && PF11648:C-terminal domain of RIG-I|PF00271:Helicase conserved C-terminal domain|PF00270:DEAD/DEAH box helicase	DEAD
Cvig_novel.584	7	novel.584	- && - && PF13499:EF-hand domain pair	""
Cvig_LOC111136943	7	111136943	interferon regulatory factor 8-like && sp|Q15306|IRF4_HUMAN Interferon regulatory factor 4 OS=Homo sapiens OX=9606 GN=IRF4 PE=1 SV=1 && PF10401:Interferon-regulatory factor 3|PF00605:Interferon regulatory factor transcription factor	IRF
Cvig_LOC111100893	7	111100893	putative inhibitor of apoptosis%2C transcript variant X1 && sp|Q13489|BIRC3_HUMAN Baculoviral IAP repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=BIRC3 PE=1 SV=2 && PF13920:Zinc finger, C3HC4 type (RING finger)|PF00653:Inhibitor of Apoptosis domain	BIR
Cvig_LOC111113538	7	111113538	uncharacterized LOC111113538 && sp|Q95116|TSP2_BOVIN Thrombospondin-2 OS=Bos taurus OX=9913 GN=THBS2 PE=2 SV=2 && PF13385:Concanavalin A-like lectin/glucanases superfamily|PF02494:HYR domain|PF00008:EGF-like domain|PF00090:Thrombospondin type 1 domain|PF07699:Putative ephrin-receptor like	TSP_1
Cvig_LOC111121548	7	111121548	helicase with zinc finger domain 2-like%2C transcript variant X1 && sp|E9QAM5|HELZ2_MOUSE Helicase with zinc finger domain 2 OS=Mus musculus OX=10090 GN=Helz2 PE=1 SV=1 && PF00773:RNB domain|PF13087:AAA domain|PF13086:AAA domain	RNB
